font_name,character,vector
Mincho,あ,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49567983465055837,0.49567983465055837,0.0,0.0,0.09348230788785948,0.49567983465055837,0.09201664838980664,0.49567983465055837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10427996484562199,0.15953434817009537,0.0,0.0,0.00825869456548299,0.07988149732280718,0.008129210875949588,0.07141476437279758,0.43146203168736286,0.11585517586641361,0.08853938228845039,0.0,0.43146203168736286,0.43146203168736286,0.43146203168736286,0.43146203168736286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44214036890690284,0.11933874602284684,0.09120161250391108,0.0,0.44214036890690284,0.44214036890690284,0.44214036890690284,0.44214036890690284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33743684885212516,0.2225274607455683,0.3703966780884278,0.0,0.3092004324029859,0.543960656197202,0.543960656197202,0.10969459418324798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09370218684627242,0.1433517677414153,0.0,0.0,0.00742096281320017,0.07177861057761889,0.007304613475260084,0.064170712032258,0.13568801419131923,0.08948136326638988,0.14894161643533133,0.0,0.12433376142107179,0.44598964452480094,0.44598964452480094,0.04410971031432987,0.0,0.0,0.0,0.31568708168369547,0.44598964452480094,0.44598964452480094,0.0,0.0,0.04025713619990267,0.061588014460438864,0.0,0.0,0.0031882576144731316,0.030838141558036967,0.003138270615216572,0.027569571012953483,0.3247248153070895,0.04472573040490145,0.03418050607437503,0.0,0.3247248153070895,0.3247248153070895,0.3247248153070895,0.18598024119561357,0.0,0.0,0.0,0.13562818832328988,0.3247248153070895,0.3247248153070895,0.0,0.0,0.3247248153070895,0.14866752109764483,0.06333677557820486,0.3247248153070895,0.2571364533855811,0.0,0.027151819232466602,0.012776477630361433,0.3261443102731921,0.04018990733693101,0.03071411823624453,0.0,0.2972111975678832,0.3261443102731921,0.3261443102731921,0.1671192083949212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3261443102731921,0.13359052703744764,0.05691352871073715,0.31667772984197473,0.23105917200138246,0.0,0.0243982398745208,0.011480761687020443,0.0,0.0,0.3261443102731921,0.3261443102731921,0.25975302751149065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913631399389468,0.3913631399389468,0.3913631399389468,0.0,0.0,0.0,0.12415741069258263,0.05366585572135019,0.3913631399389468,0.3574305814828244,0.3913631399389468,0.29203935149470384,0.053251976507357746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32632773706195045,0.1410520496307964,0.46206724071013744,0.46206724071013744,0.46206724071013744,0.46206724071013744,0.13996423484337667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33743684885212516,0.2225274607455683,0.3703966780884278,0.0,0.3092004324029859,0.543960656197202,0.543960656197202,0.10969459418324798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11234022567133212,0.07408433679743391,0.12331328527371554,0.0,0.10293969515180927,0.4202828942024362,0.4202828942024362,0.036519768091100295,0.0,0.0,0.0,0.2613669174041127,0.4202828942024362,0.4202828942024362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4202828942024362,0.057039656049308426,0.0,0.0,0.0,0.0,0.0,0.11769784417848397,0.3697144627979401,0.3697144627979401,0.0,0.0,0.3697144627979401,0.12901334854406055,0.054963514848417924,0.30582748075237415,0.22314244993853669,0.0,0.02356228914278328,0.011087399248478659,0.0,0.0,0.0,0.0,0.3697144627979401,0.025685900175751106,0.0,0.0,0.3697144627979401,0.03505789316032627,0.15973650848860602,0.17066664069062817,0.28088500458303123,0.026110385401711827,0.0477818927615495,0.025373789364606183,0.335365072830186,0.10559032396472162,0.04498461131796908,0.2503029580611914,0.18262981191628397,0.0,0.019284436626239854,0.009074425955026262,0.0,0.0,0.335365072830186,0.335365072830186,0.2053095150831106,0.0,0.0,0.0,0.335365072830186,0.028692955714231562,0.1307355391565946,0.13968125069120066,0.22988891432909017,0.0213699131487074,0.03910684896777584,0.020767049839857207,0.05491271949866653,0.06752392472027635,0.021574755143254187,0.335365072830186,0.2948616640675561,0.28715890849095427,0.11874533278375658,0.040378027539157396,0.0,0.0,0.3011894341319358,0.3011894341319358,0.2592182100140561,0.0,0.0,0.0,0.07411114450732222,0.03203383484149686,0.3011894341319358,0.21335488013034357,0.26272342322361203,0.17432201960169963,0.03178678505151116,0.0,0.06933130619730961,0.08525387092764994,0.02723969908292849,0.3011894341319358,0.3011894341319358,0.3011894341319358,0.14992462769817788,0.050980199424082454,0.0,0.0,0.0030925078030639526,0.0,0.3011894341319358,0.30007847990924663,0.1316478816175207,0.007618747809542365,0.17040531299413308,0.07365607006687522,0.3740013222477864,0.3740013222477864,0.3740013222477864,0.3740013222477864,0.07308802328973377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007110668221644396,0.0,0.3740013222477864,0.3740013222477864,0.3027007425291044,0.017517947047493813,0.0,0.0,0.0,0.0,0.09784764056438558,0.13918936211514546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017313616301021708,0.37469480828842733,0.9271449742443281,0.0,0.0017313616301021708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5375324108246209,0.04850289549737195,0.0,0.0,0.00017415003801194941,0.03768889986458752,0.46476142584592073,0.0,0.00017415003801194941,0.0,0.0,0.0,0.0,0.0,0.5375324108246209,0.4465303063270404,0.05433481185972823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41586485121384137,0.02455556681525308,0.0,0.0,0.41586485121384137,0.033515136008863765,0.15270714595123225,0.1631562869098849,0.2685243830369127,0.0249613721503531,0.04567920346327425,0.024257190748056993,0.0,0.0,0.41586485121384137,0.22606495260975043,0.027508091822849107,0.0,0.0,0.0,0.41586485121384137,0.047331166242794466,0.24186169096799984,0.24287300647759094,0.07044540181556551,0.02135788933222613,0.005125830303816938,0.06422569196707036,0.33765513181832346,0.029022091957238896,0.1322352035555536,0.14128353114389955,0.23252596484158872,0.021615046936847255,0.03955544274365948,0.021005268196680117,0.0555426220562529,0.06829849012639513,0.021822238669258857,0.33765513181832346,0.29824401551592744,0.29045290180513633,0.12010745779786644,0.04084120297554834,0.33765513181832346,0.04098594315053511,0.20943767718412903,0.21031341558809588,0.06100148091045441,0.018494647554122,0.00443866074108229,0.05561558627697802,0.33765513181832346,0.33765513181832346,0.02148413259165301,0.1900715806349799,0.05948712617020616,0.0,0.0,0.020072367186017983,0.07103536547619271,0.08734928291082417,0.027909209936281626,0.3000810441018358,0.3000810441018358,0.3000810441018358,0.15360954966164278,0.05223321608614688,0.0,0.0,0.0031685169958207172,0.0,0.3000810441018358,0.3000810441018358,0.13488358863820202,0.0078060051772511655,0.3000810441018358,0.3000810441018358,0.02747679447040519,0.2430890674078902,0.07608012715620906,0.0,0.0,0.025671239243747687,0.2303628925772732,0.20325814215896867,0.02972107644893997,0.0,0.24496650514266777,0.3000810441018358,0.0,0.0,0.0,0.0,0.004165542402099346,0.0,0.3575006425819749,0.3575006425819749,0.17732690358323958,0.010262291665071003,0.0,0.0,0.0,0.0,0.05732070221975091,0.08153933944589468,0.0,0.0,0.30285032340574014,0.2672166224299553,0.03907329654453301,0.0,0.32204920018160077,0.3575006425819749,0.0,0.0,0.04621254213765715,0.0,0.0,0.0,0.10354433475952732,0.3575006425819749,0.3575006425819749,0.19555599893012635,0.0,0.0,0.0,0.0,0.11903477361848917,0.16932829564322452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0959670638821217,0.0,0.0,0.0,0.21502486833335507,0.5892970928478928,0.5892970928478928,0.4061004691314519,0.018926837598974004,0.0,0.0,0.0,0.0,0.0,0.16225248514543125,0.12477766755288676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021479097915602058,0.046484260340342295,0.5732215902504936,0.0,0.00021479097915602058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5758716224108114,0.5758716224108114,0.07745887886993116,0.0,0.0,0.0,0.0,0.0,0.0001232331332001057,0.026669653766365937,0.32887737121028643,0.0,0.0001232331332001057,0.0,0.0,0.0,0.0,0.0,0.4892887173379196,0.3159765530094712,0.03844873755843298,0.0,0.0,0.0,0.43229506186778477,0.4892887173379196,0.04444088096630625,0.0,0.0,0.0,0.0,0.0,0.001232331332001057,0.3356154195611725,0.09751280479224306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38765011705530095,0.2253639575043384,0.027422793161980038,0.0,0.0,0.0,0.38765011705530095,0.04718439906156351,0.24111171243484827,0.24211989199959666,0.07022696069366043,0.021291661570200286,0.005109935836706191,0.06402653727639022,0.000878935678268591,0.2393709863323867,0.06954905794756612,0.0,0.0,0.0,0.0,0.0,0.38765011705530095,0.38765011705530095,0.07606510746732005,0.004416597131461154,0.025310069764973908,0.0,0.004444495386230172,0.38765011705530095,0.3486301606756432,0.04094644912862461,0.20923586320656082,0.21011075774970475,0.06094269993242977,0.018476826126588988,0.004434383651156172,0.05556199514269764,0.34566697375653554,0.3486301606756432,0.021463430498738216,0.18988842781249654,0.05942980442319328,0.0,0.0,0.02005302546911449,0.3486301606756432,0.3486301606756432,0.06600902237432836,0.0038327068556928876,0.02196398607771318,0.0,0.00385691685926179,0.3486301606756432,0.09172422843992871,0.3486301606756432,0.02750616731703075,0.0,0.0,0.0,0.0,0.0,0.40131051122403133,0.40131051122403133,0.033695018030461876,0.298102113699591,0.09329768285195798,0.0,0.0,0.03148085087268999,0.282495901306864,0.24925712394367355,0.036447199396218356,0.0,0.300404430965622,0.40131051122403133,0.0,0.0,0.14399606490189412,0.40131051122403133,0.043181391891232754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31936183370375465,0.28178537032969503,0.04120358695009447,0.0,0.33960744025698536,0.3709290417264544,0.0,0.0,0.048732066821740395,0.0,0.0,0.0,0.1091896097272297,0.3709290417264544,0.3709290417264544,0.20621778345081643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709290417264544,0.0,0.0,0.0,0.0,0.0,0.07814741436451632,0.29713747839232846,0.05220124160018445,0.0,0.0,0.0,0.11696268123514421,0.40318738670453586,0.40318738670453586,0.22089816907515558,0.01029524487114749,0.0,0.0,0.0,0.0,0.0,0.08825716693500804,0.06787275661821293,0.40318738670453586,0.0,0.0,0.0,0.0,0.0,0.08371063087872029,0.31829032318218375,0.40318738670453586,0.0,0.0,0.0,0.0,0.0,0.04062193206906282,0.4026041645141483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4589793832649212,0.4589793832649212,0.05078682456011432,0.0,0.0,0.0,0.0,0.0,0.2798296682592024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4589793832649212,0.16589581120824048,0.0,0.11005348737174298,0.061218877186624165,0.13858568865887705,0.20923481905066632,0.4251631311770972,0.37775235817038194,0.40721624520455607,0.038833771340478204,0.0,0.0,0.0,0.0,0.0,0.0010768479859550718,0.2932707943269311,0.08520960614938496,0.0,0.0,0.0,0.0,0.0,0.40721624520455607,0.12685101017052938,0.0,0.08415158854355538,0.04681056354630315,0.10596852610998171,0.15998986331311635,0.32509785680713504,0.0,0.0,0.40721624520455607,0.3062315379317171,0.05825747604016938,0.0,0.0,0.0,0.0009597779883843897,0.261387732253917,0.0759460067230835,0.0,0.0,0.0,0.0,0.0,0.3424288164426876,0.3424288164426876,0.0830613862154738,0.004822824713053332,0.027638026815281807,0.0,0.004853288979669962,0.3424288164426876,0.0,0.0,0.3424288164426876,0.27293944297558825,0.05192398917159549,0.0,0.0,0.0,0.3424288164426876,0.1230314120095851,0.3424288164426876,0.025677962630568218,0.03426432315117053,0.014124722965690355,0.0550793003145488,0.3424288164426876,0.3697566811907731,0.3697566811907731,0.08357563539980938,0.004852683758126902,0.0278091392105112,0.0,0.004883336634938628,0.3697566811907731,0.11613428585492375,0.3697566811907731,0.03482623023710106,0.0,0.0,0.0,0.0,0.0,0.3697566811907731,0.12379312339144732,0.3697566811907731,0.025836939887508206,0.03447646023477988,0.014212171870590993,0.0554203069669908,0.3697566811907731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4059323657994551,0.8144952559454275,0.12173058049095999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396229802707567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4599015838800176,0.0,0.0,0.0,0.0,0.0,0.10111431618785957,0.3844638134958869,0.0,0.0,0.20559520441058943,0.0,0.0,0.0,0.0,0.0,0.4599015838800176,0.4599015838800176,0.40640580950893035,0.0,0.0,0.0,0.0,0.0,0.3892704257114164,0.0,0.0,0.0,0.0,0.0,0.07756148854697256,0.29490963091502326,0.3892704257114164,0.0,0.0,0.0,0.0,0.0,0.03763796170041097,0.37303001980917516,0.3892704257114164,0.3892704257114164,0.3117406192124818,0.0,0.0,0.0,0.0,0.0,0.23803732824240162,0.08046534801619094,0.0,0.0,0.0,0.0,0.0,0.0,0.35264839299774065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934533163228343,0.20906607791655654,0.0,0.13869217551833338,0.07714957029142351,0.17464917391378498,0.2636829867126285,0.3934533163228343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008696412308449567,0.0,0.099241938650254,0.17309077278979754,0.3934533163228343,0.34376863173419697,0.28179867807130593,0.06944745722163688,0.3573757801868739,0.13940031453387378,0.0,0.09247666136617089,0.051441508215742664,0.11645193720226579,0.17581757715683796,0.3572596184474969,0.0,0.0,0.3573757801868739,0.3365268644726245,0.06402085780027915,0.0,0.0,0.0,0.00579856198191068,0.0,0.06617217676182957,0.11541283220245564,0.3573757801868739,0.22921679053908073,0.1878966915620268,0.04630592144239608,0.0,0.0,0.3573757801868739,0.23898874731816627,0.06484922379769496,0.0,0.0,0.0,0.0,0.0,0.33101279629151126,0.33101279629151126,0.06372965567864641,0.0,0.0,0.0,0.33101279629151126,0.15100437485873575,0.33101279629151126,0.03151621712975907,0.04205481033573047,0.017336182090804023,0.06760237223813244,0.33101279629151126,0.0,0.0,0.33101279629151126,0.2379016948690643,0.06455425381127215,0.0,0.0,0.0,0.31640059276065563,0.2293953088346645,0.08374070561334651,0.030122200294566127,0.07126883860551031,0.04069021647162637,0.18316890753692938,0.2153722945704933,0.33170810724423605,0.16805481660069482,0.33170810724423605,0.035074825445581666,0.046803368741864804,0.019293672150570648,0.07523559684200773,0.33170810724423605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33170810724423605,0.2552971501079598,0.09319616691257462,0.03352340520497081,0.07931605698442895,0.04528469372479341,0.20385116121215147,0.23969074736261656,0.05744535234496658,0.0,0.33170810724423605,0.33170810724423605,0.33170810724423605,0.04745479644568499,0.041456509233942826,0.04987004924625842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1682562626793867,0.0,0.0,0.0,0.0,0.0,0.06280840721005879,0.0,0.42163165070056646,0.42163165070056646,0.42163165070056646,0.05188514053029728,0.04532685773840836,0.05452587951476176,0.0,0.0,0.42163165070056646,0.42163165070056646,0.2667564917090119,0.0,0.0,0.0,0.0,0.0,0.14226263272968798,0.0,0.0,0.0,0.0,0.0,0.3721980138599644,0.4202042441189569,0.281214537971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4202042441189569,0.4202042441189569,0.2255457253354793,0.0,0.0,0.0,0.0,0.0,0.4202042441189569,0.0704638433923592,0.005090231307947411,0.0,0.0,0.0,0.4742679303194988,0.4742679303194988,0.4357431427876104,0.0,0.0,0.0,0.0,0.0,0.33272254918571464,0.11247242569366782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4742679303194988,0.1091840300797151,0.007887335425985338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
